exp interface log记录
[2025-05-15 12:20:27] [Info]: [ranyi] Total: 2279, gametime: 1107, rankpoint: 2279, shotgunkills: 105542, smgkills:178281, tankrocks: 1537, versuswin: 516, versustotal：781, gamesplayed: 1189, maxrankpoint: 2296, kill_per_round: 238, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:36:50] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105761, smgkills:180472, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:37:57] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105761, smgkills:180472, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:39:27] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105766, smgkills:180472, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:41:05] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105766, smgkills:180472, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:42:16] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105766, smgkills:180472, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:43:38] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105766, smgkills:180472, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:44:45] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:45:25] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:45:36] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:46:12] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:46:38] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:46:56] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:47:40] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:47:56] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:48:52] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 526, versustotal：800, gamesplayed: 1232, maxrankpoint: 2360, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:51:21] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:52:32] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:52:44] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 14:53:11] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:22:27] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:23:15] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:23:25] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:23:39] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:23:43] [Info]: [奥巴驴] Total: 261, gametime: 148, rankpoint: 261, shotgunkills: 2036, smgkills:4309, tankrocks: 164, versuswin: 139, versustotal：233, gamesplayed: 269, maxrankpoint: 417, kill_per_round: 23, rock_per_round: 0, hour_per_round: 0
[2025-05-22 15:23:44] [Info]: [非常胖的胖熊先生] Total: 2259, gametime: 1295, rankpoint: 2259, shotgunkills: 46869, smgkills:153404, tankrocks: 568, versuswin: 1547, versustotal：2901, gamesplayed: 3329, maxrankpoint: 4624, kill_per_round: 60, rock_per_round: 0, hour_per_round: 0
[2025-05-22 15:25:08] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:25:31] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:26:05] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:26:23] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:27:56] [Info]: [一个控防不住] Total: 2315, gametime: 1128, rankpoint: 2315, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1233, maxrankpoint: 2361, kill_per_round: 232, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:36:05] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:36:41] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:36:55] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:38:17] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:42:09] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:42:23] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:43:57] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:44:42] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:44:56] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:45:01] [Info]: [非常胖的胖熊先生] Total: 2260, gametime: 1295, rankpoint: 2260, shotgunkills: 46917, smgkills:153404, tankrocks: 568, versuswin: 1547, versustotal：2901, gamesplayed: 3330, maxrankpoint: 4625, kill_per_round: 60, rock_per_round: 0, hour_per_round: 0
[2025-05-22 15:46:49] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:47:20] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105774, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:47:34] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:47:42] [Info]: [沈七七] Total: 68, gametime: 78, rankpoint: 68, shotgunkills: 720, smgkills:2363, tankrocks: 5, versuswin: 61, versustotal：95, gamesplayed: 105, maxrankpoint: 183, kill_per_round: 29, rock_per_round: 0, hour_per_round: 0
[2025-05-22 15:49:30] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:52:45] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 15:53:46] [Info]: [一个控防不住] Total: 2316, gametime: 1128, rankpoint: 2316, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1234, maxrankpoint: 2362, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:03:16] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:03:42] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:03:55] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:03:59] [Info]: [沈七七] Total: 69, gametime: 78, rankpoint: 69, shotgunkills: 720, smgkills:2363, tankrocks: 5, versuswin: 61, versustotal：96, gamesplayed: 106, maxrankpoint: 184, kill_per_round: 29, rock_per_round: 0, hour_per_round: 0
[2025-05-22 16:05:30] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:07:54] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:08:15] [Info]: [Factos&] Total: 1648, gametime: 741, rankpoint: 1648, shotgunkills: 51427, smgkills:114251, tankrocks: 813, versuswin: 858, versustotal：1417, gamesplayed: 1692, maxrankpoint: 2433, kill_per_round: 97, rock_per_round: 0, hour_per_round: 0
[2025-05-22 16:08:38] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105775, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:08:52] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:10:14] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:11:25] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:11:40] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:11:53] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:13:06] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 527, versustotal：801, gamesplayed: 1235, maxrankpoint: 2364, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:15:21] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:15:32] [Info]: [我才是冲田总司的狗] Total: 109, gametime: 102, rankpoint: 109, shotgunkills: 4353, smgkills:3671, tankrocks: 15, versuswin: 76, versustotal：118, gamesplayed: 129, maxrankpoint: 231, kill_per_round: 62, rock_per_round: 0, hour_per_round: 0
[2025-05-22 16:16:06] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:16:19] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:17:29] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:18:47] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:20:11] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:20:36] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1236, maxrankpoint: 2365, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:20:49] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:22:03] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:22:51] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:23:11] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:23:24] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:24:37] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:25:26] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:25:36] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:25:50] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:27:03] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:29:30] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:29:48] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:30:01] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:31:16] [Info]: [一个控防不住] Total: 2317, gametime: 1129, rankpoint: 2317, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1237, maxrankpoint: 2366, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:35:14] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:35:31] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:35:45] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:37:13] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:49:27] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:49:47] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:50:01] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 16:51:15] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1238, maxrankpoint: 2367, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:16:36] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
[2025-05-22 17:16:59] [Info]: [一个控防不住] Total: 2318, gametime: 1129, rankpoint: 2318, shotgunkills: 105780, smgkills:180478, tankrocks: 1556, versuswin: 528, versustotal：802, gamesplayed: 1239, maxrankpoint: 2368, kill_per_round: 231, rock_per_round: 1, hour_per_round: 0
